YEAR,COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Economically Disadvantaged,100,47,47
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Students with Disability,97.83,46,45
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Districtwide,97.88,189,185
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,White,92,275,253
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Economically Disadvantaged,74.51,51,38
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Students with Disability,78.57,56,44
2015,37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Schoolwide,90.67,300,272
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,White,92,275,253
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Economically Disadvantaged,74.51,51,38
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Students with Disability,78.57,56,44
2015,37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Districtwide,90.67,300,272
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,White,92.54,134,124
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Black,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Hispanic,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Asian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,American Indian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Native Hawaiian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Two or More Races,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Students with Disability,84.38,32,27
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL DISTRICT,Schoolwide,92.21,154,142
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,White,92.54,134,124
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Students with Disability,84.38,32,27
2015,37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,999,Districtwide Total,Districtwide,92.21,154,142
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,White,97.17,212,206
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Black,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Hispanic,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Students with Disability,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,5,GOVERNOR LIVINGSTON HIGH SCHOOL,Schoolwide,97.62,252,246
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,White,97.17,212,206
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Black,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Hispanic,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Students with Disability,-,-,-
2015,39,UNION,310,BERKELEY HEIGHTS TWP,999,Districtwide Total,Districtwide,97.62,252,246
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,White,97.35,189,184
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Black,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Hispanic,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Students with Disability,-,-,-
2015,39,UNION,850,CLARK TWP,5,ARTHUR L. JOHNSON HIGH SCHOOL,Schoolwide,97.16,211,205
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,White,97.35,189,184
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Black,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Hispanic,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Students with Disability,-,-,-
2015,39,UNION,850,CLARK TWP,999,Districtwide Total,Districtwide,97.16,211,205
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,White,97.71,262,256
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Black,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Hispanic,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Students with Disability,89.29,56,50
2015,39,UNION,980,CRANFORD TWP,30,CRANFORD HIGH SCHOOL,Schoolwide,96.1,308,296
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,White,97.71,262,256
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Black,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Hispanic,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Students with Disability,89.29,56,50
2015,39,UNION,980,CRANFORD TWP,999,Districtwide Total,Districtwide,96.1,308,296
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,White,100,38,38
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Black,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Hispanic,97.78,135,132
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Economically Disadvantaged,98.06,155,152
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Students with Disability,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,25,ELIZABETH HIGH SCHOOL,Schoolwide,97.54,203,198
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,White,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Black,53.73,67,36
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Hispanic,72.67,172,125
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Limited English Proficiency,77.55,98,76
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Economically Disadvantaged,67.61,213,144
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Students with Disability,40,35,14
2015,39,UNION,1320,ELIZABETH CITY,401,JOHN E. DWYER TECHNOLOGY ACADEMY,Schoolwide,68.11,254,173
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,White,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Black,62.35,85,53
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Hispanic,71.01,207,147
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Limited English Proficiency,82.35,51,42
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Economically Disadvantaged,70.3,266,187
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Students with Disability,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,402,ADMIRAL WILLIAM F. HALSEY JR. LEADERSHIP ACADEMY,Schoolwide,69.4,317,220
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,White,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Black,69.86,73,51
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Hispanic,71.68,113,81
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Limited English Proficiency,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Economically Disadvantaged,71.95,164,118
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Students with Disability,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,403,THOMAS JEFFERSON ARTS ACADEMY,Schoolwide,71.14,201,143
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,White,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Black,65.52,58,38
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Hispanic,74.8,123,92
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Limited English Proficiency,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Economically Disadvantaged,72.41,174,126
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Students with Disability,61.36,44,27
2015,39,UNION,1320,ELIZABETH CITY,404,THOMAS A. EDISON CAREER AND TECHNICAL ACADEMY,Schoolwide,72,200,144
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,White,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Black,91.84,49,45
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Hispanic,96.47,170,164
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Limited English Proficiency,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Economically Disadvantaged,96.48,199,192
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Students with Disability,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,405,ALEXANDER HAMILTON PREPARATORY ACADEMY,Schoolwide,94.98,239,227
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,White,85.09,114,97
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Black,68.91,357,246
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Hispanic,80.54,920,741
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Limited English Proficiency,77.89,199,155
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Economically Disadvantaged,78.48,1171,919
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Students with Disability,58.23,158,92
2015,39,UNION,1320,ELIZABETH CITY,999,Districtwide Total,Districtwide,78.15,1414,1105
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,White,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Black,88.64,132,117
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Hispanic,83.78,37,31
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Economically Disadvantaged,87.74,106,93
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Students with Disability,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,50,HILLSIDE HIGH SCHOOL,Schoolwide,87.57,185,162
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,White,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Black,88.64,132,117
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Hispanic,83.78,37,31
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Economically Disadvantaged,87.74,106,93
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Students with Disability,-,-,-
2015,39,UNION,2190,HILLSIDE TWP,999,Districtwide Total,Districtwide,87.57,185,162
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,White,94.94,79,75
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Black,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Hispanic,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,American Indian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Native Hawaiian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Two or More Races,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Students with Disability,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,10,DAVID BREARLEY MIDDLE/HIGH SCHOOL,Schoolwide,93.75,128,120
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,White,94.94,79,75
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Black,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Hispanic,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Asian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,American Indian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Students with Disability,-,-,-
2015,39,UNION,2420,KENILWORTH BORO,999,Districtwide Total,Districtwide,93.75,128,120
2015,39,UNION,2660,LINDEN CITY,50,LINDEN HIGH SCHOOL,White,88.54,96,85
2015,39,UNION,2660,LINDEN CITY,50,LINDEN HIGH SCHOOL,Black,86.34,183,158
2015,39,UNION,2660,LINDEN CITY,50,LINDEN HIGH SCHOOL,Hispanic,89.56,182,163
2015,39,UNION,2660,LINDEN CITY,50,LINDEN HIGH SCHOOL,Asian,-,-,-
2015,39,UNION,2660,LINDEN CITY,50,LINDEN HIGH SCHOOL,American Indian,-,-,-
